FilePath,Severity,ControlName,FailedResources,AllResources,ComplianceScore
/tmp/kubescape_1itf8sji/YAMLfiles/repos/kubeeye/config/rbac/auth_proxy_client_clusterrole.yaml,Medium,Cluster internal networking,4,19,78.95
/tmp/kubescape_1itf8sji/YAMLfiles/repos/kubeeye/config/rbac/auth_proxy_client_clusterrole.yaml,High,Secret/etcd encryption enabled,9,13,30.77
/tmp/kubescape_1itf8sji/__MACOSX/YAMLfiles/repos/kubeeye/config/rbac/._auth_proxy_client_clusterrole.yaml,High,Applications credentials in configuration files,2,13,84.62
/tmp/kubescape_1itf8sji/__MACOSX/YAMLfiles/repos/kubeeye/config/rbac/._auth_proxy_client_clusterrole.yaml,Medium,Cluster internal networking,9,15,40.0
/tmp/kubescape_1itf8sji/__MACOSX/YAMLfiles/repos/kubeeye/config/rbac/._auth_proxy_client_clusterrole.yaml,High,Secret/etcd encryption enabled,8,13,38.46
/tmp/kubescape_1itf8sji/YAMLfiles/repos/kubeeye/config/rbac/auth_proxy_role_binding.yaml,High,Applications credentials in configuration files,17,19,10.53
/tmp/kubescape_1itf8sji/YAMLfiles/repos/kubeeye/config/rbac/auth_proxy_role_binding.yaml,Medium,Cluster internal networking,18,18,0.0
/tmp/kubescape_1itf8sji/YAMLfiles/repos/kubeeye/config/rbac/auth_proxy_role_binding.yaml,High,Secret/etcd encryption enabled,7,12,41.67
/tmp/kubescape_1itf8sji/__MACOSX/YAMLfiles/repos/kubeeye/config/rbac/._auth_proxy_role_binding.yaml,High,Applications credentials in configuration files,2,3,33.33
/tmp/kubescape_1itf8sji/__MACOSX/YAMLfiles/repos/kubeeye/config/rbac/._auth_proxy_role_binding.yaml,Medium,Cluster internal networking,10,13,23.08
/tmp/kubescape_1itf8sji/__MACOSX/YAMLfiles/repos/kubeeye/config/rbac/._auth_proxy_role_binding.yaml,High,Secret/etcd encryption enabled,3,6,50.0
/tmp/kubescape_1itf8sji/YAMLfiles/repos/kubeeye/config/default/manager_auth_proxy_patch.yaml,High,Applications credentials in configuration files,12,12,0.0
/tmp/kubescape_1itf8sji/YAMLfiles/repos/kubeeye/config/default/manager_auth_proxy_patch.yaml,Medium,Cluster internal networking,3,3,0.0
/tmp/kubescape_1itf8sji/YAMLfiles/repos/kubeeye/config/default/manager_auth_proxy_patch.yaml,High,Secret/etcd encryption enabled,10,11,9.09
/tmp/kubescape_1itf8sji/__MACOSX/YAMLfiles/repos/kubeeye/config/default/._manager_auth_proxy_patch.yaml,High,Applications credentials in configuration files,0,10,100.0
/tmp/kubescape_1itf8sji/__MACOSX/YAMLfiles/repos/kubeeye/config/default/._manager_auth_proxy_patch.yaml,Medium,Cluster internal networking,5,18,72.22
/tmp/kubescape_1itf8sji/__MACOSX/YAMLfiles/repos/kubeeye/config/default/._manager_auth_proxy_patch.yaml,High,Secret/etcd encryption enabled,19,19,0.0
/tmp/kubescape_1itf8sji/YAMLfiles/repos/kubeeye/config/default/manager_config_patch.yaml,High,Applications credentials in configuration files,4,15,73.33
/tmp/kubescape_1itf8sji/YAMLfiles/repos/kubeeye/config/default/manager_config_patch.yaml,Medium,Cluster internal networking,0,10,100.0
/tmp/kubescape_1itf8sji/YAMLfiles/repos/kubeeye/config/default/manager_config_patch.yaml,High,Secret/etcd encryption enabled,1,6,83.33
/tmp/kubescape_1itf8sji/__MACOSX/YAMLfiles/repos/kubeeye/config/default/._manager_config_patch.yaml,High,Applications credentials in configuration files,3,3,0.0
/tmp/kubescape_1itf8sji/__MACOSX/YAMLfiles/repos/kubeeye/config/default/._manager_config_patch.yaml,Medium,Cluster internal networking,6,13,53.85
/tmp/kubescape_1itf8sji/__MACOSX/YAMLfiles/repos/kubeeye/config/default/._manager_config_patch.yaml,High,Secret/etcd encryption enabled,6,7,14.29
/tmp/kubescape_1itf8sji/YAMLfiles/repos/kubeeye/config/manager/manager.yaml,High,Applications credentials in configuration files,6,9,33.33
/tmp/kubescape_1itf8sji/YAMLfiles/repos/kubeeye/config/manager/manager.yaml,Medium,Cluster internal networking,19,19,0.0
/tmp/kubescape_1itf8sji/YAMLfiles/repos/kubeeye/config/manager/manager.yaml,High,Secret/etcd encryption enabled,1,18,94.44
/tmp/kubescape_1itf8sji/__MACOSX/YAMLfiles/repos/kubeeye/config/manager/._manager.yaml,High,Applications credentials in configuration files,3,7,57.14
/tmp/kubescape_1itf8sji/__MACOSX/YAMLfiles/repos/kubeeye/config/manager/._manager.yaml,Medium,Cluster internal networking,10,20,50.0
/tmp/kubescape_1itf8sji/__MACOSX/YAMLfiles/repos/kubeeye/config/manager/._manager.yaml,High,Secret/etcd encryption enabled,16,18,11.11
/tmp/kubescape_1itf8sji/YAMLfiles/repos/Reloader/deployments/kubernetes/reloader.yaml,High,Applications credentials in configuration files,10,15,33.33
/tmp/kubescape_1itf8sji/YAMLfiles/repos/Reloader/deployments/kubernetes/reloader.yaml,Medium,Cluster internal networking,7,8,12.5
/tmp/kubescape_1itf8sji/YAMLfiles/repos/Reloader/deployments/kubernetes/reloader.yaml,High,Secret/etcd encryption enabled,10,20,50.0
/tmp/kubescape_1itf8sji/__MACOSX/YAMLfiles/repos/Reloader/deployments/kubernetes/._reloader.yaml,High,Applications credentials in configuration files,11,20,45.0
/tmp/kubescape_1itf8sji/__MACOSX/YAMLfiles/repos/Reloader/deployments/kubernetes/._reloader.yaml,Medium,Cluster internal networking,9,11,18.18
/tmp/kubescape_1itf8sji/__MACOSX/YAMLfiles/repos/Reloader/deployments/kubernetes/._reloader.yaml,High,Secret/etcd encryption enabled,6,18,66.67
/tmp/kubescape_1itf8sji/YAMLfiles/repos/grafana_helm-charts/charts/loki-distributed/values.yaml,High,Applications credentials in configuration files,4,10,60.0
/tmp/kubescape_1itf8sji/YAMLfiles/repos/grafana_helm-charts/charts/loki-distributed/values.yaml,Medium,Cluster internal networking,9,20,55.0
/tmp/kubescape_1itf8sji/YAMLfiles/repos/grafana_helm-charts/charts/loki-distributed/values.yaml,High,Secret/etcd encryption enabled,4,10,60.0
/tmp/kubescape_1itf8sji/__MACOSX/YAMLfiles/repos/grafana_helm-charts/charts/loki-distributed/._values.yaml,High,Applications credentials in configuration files,11,12,8.33
/tmp/kubescape_1itf8sji/__MACOSX/YAMLfiles/repos/grafana_helm-charts/charts/loki-distributed/._values.yaml,Medium,Cluster internal networking,7,9,22.22
/tmp/kubescape_1itf8sji/__MACOSX/YAMLfiles/repos/grafana_helm-charts/charts/loki-distributed/._values.yaml,High,Secret/etcd encryption enabled,7,13,46.15
/tmp/kubescape_1itf8sji/YAMLfiles/repos/grafana_helm-charts/charts/tempo-distributed/values.yaml,High,Applications credentials in configuration files,8,14,42.86
/tmp/kubescape_1itf8sji/YAMLfiles/repos/grafana_helm-charts/charts/tempo-distributed/values.yaml,Medium,Cluster internal networking,4,11,63.64
/tmp/kubescape_1itf8sji/YAMLfiles/repos/grafana_helm-charts/charts/tempo-distributed/values.yaml,High,Secret/etcd encryption enabled,4,6,33.33
/tmp/kubescape_1itf8sji/__MACOSX/YAMLfiles/repos/grafana_helm-charts/charts/tempo-distributed/._values.yaml,High,Applications credentials in configuration files,12,20,40.0
/tmp/kubescape_1itf8sji/__MACOSX/YAMLfiles/repos/grafana_helm-charts/charts/tempo-distributed/._values.yaml,Medium,Cluster internal networking,11,15,26.67
/tmp/kubescape_1itf8sji/__MACOSX/YAMLfiles/repos/grafana_helm-charts/charts/tempo-distributed/._values.yaml,High,Secret/etcd encryption enabled,4,7,42.86
/tmp/kubescape_1itf8sji/YAMLfiles/repos/nacos-k8s/deploy/nacos/nacos-pvc-ceph.yaml,High,Applications credentials in configuration files,2,4,50.0
/tmp/kubescape_1itf8sji/YAMLfiles/repos/nacos-k8s/deploy/nacos/nacos-pvc-ceph.yaml,Medium,Cluster internal networking,2,5,60.0
/tmp/kubescape_1itf8sji/YAMLfiles/repos/nacos-k8s/deploy/nacos/nacos-pvc-ceph.yaml,High,Secret/etcd encryption enabled,8,17,52.94
/tmp/kubescape_1itf8sji/__MACOSX/YAMLfiles/repos/nacos-k8s/deploy/nacos/._nacos-pvc-ceph.yaml,High,Applications credentials in configuration files,6,18,66.67
/tmp/kubescape_1itf8sji/__MACOSX/YAMLfiles/repos/nacos-k8s/deploy/nacos/._nacos-pvc-ceph.yaml,Medium,Cluster internal networking,8,9,11.11
/tmp/kubescape_1itf8sji/__MACOSX/YAMLfiles/repos/nacos-k8s/deploy/nacos/._nacos-pvc-ceph.yaml,High,Secret/etcd encryption enabled,8,11,27.27
/tmp/kubescape_1itf8sji/YAMLfiles/repos/nacos-k8s/deploy/nacos/nacos-quick-start.yaml,High,Applications credentials in configuration files,2,11,81.82
/tmp/kubescape_1itf8sji/YAMLfiles/repos/nacos-k8s/deploy/nacos/nacos-quick-start.yaml,Medium,Cluster internal networking,4,6,33.33
/tmp/kubescape_1itf8sji/YAMLfiles/repos/nacos-k8s/deploy/nacos/nacos-quick-start.yaml,High,Secret/etcd encryption enabled,3,10,70.0
/tmp/kubescape_1itf8sji/__MACOSX/YAMLfiles/repos/nacos-k8s/deploy/nacos/._nacos-quick-start.yaml,High,Applications credentials in configuration files,4,4,0.0
/tmp/kubescape_1itf8sji/__MACOSX/YAMLfiles/repos/nacos-k8s/deploy/nacos/._nacos-quick-start.yaml,Medium,Cluster internal networking,10,10,0.0
/tmp/kubescape_1itf8sji/__MACOSX/YAMLfiles/repos/nacos-k8s/deploy/nacos/._nacos-quick-start.yaml,High,Secret/etcd encryption enabled,0,10,100.0
/tmp/kubescape_1itf8sji/YAMLfiles/repos/nacos-k8s/deploy/nacos/nacos-no-pvc-ingress.yaml,High,Applications credentials in configuration files,3,6,50.0
/tmp/kubescape_1itf8sji/YAMLfiles/repos/nacos-k8s/deploy/nacos/nacos-no-pvc-ingress.yaml,Medium,Cluster internal networking,11,13,15.38
/tmp/kubescape_1itf8sji/YAMLfiles/repos/nacos-k8s/deploy/nacos/nacos-no-pvc-ingress.yaml,High,Secret/etcd encryption enabled,3,18,83.33
/tmp/kubescape_1itf8sji/__MACOSX/YAMLfiles/repos/nacos-k8s/deploy/nacos/._nacos-no-pvc-ingress.yaml,High,Applications credentials in configuration files,0,7,100.0
/tmp/kubescape_1itf8sji/__MACOSX/YAMLfiles/repos/nacos-k8s/deploy/nacos/._nacos-no-pvc-ingress.yaml,Medium,Cluster internal networking,5,20,75.0
/tmp/kubescape_1itf8sji/__MACOSX/YAMLfiles/repos/nacos-k8s/deploy/nacos/._nacos-no-pvc-ingress.yaml,High,Secret/etcd encryption enabled,15,16,6.25
/tmp/kubescape_1itf8sji/YAMLfiles/repos/nacos-k8s/deploy/nacos/nacos-pvc-nfs.yaml,High,Applications credentials in configuration files,6,18,66.67
/tmp/kubescape_1itf8sji/YAMLfiles/repos/nacos-k8s/deploy/nacos/nacos-pvc-nfs.yaml,Medium,Cluster internal networking,5,12,58.33
/tmp/kubescape_1itf8sji/YAMLfiles/repos/nacos-k8s/deploy/nacos/nacos-pvc-nfs.yaml,High,Secret/etcd encryption enabled,10,12,16.67
/tmp/kubescape_1itf8sji/__MACOSX/YAMLfiles/repos/nacos-k8s/deploy/nacos/._nacos-pvc-nfs.yaml,High,Applications credentials in configuration files,0,4,100.0
/tmp/kubescape_1itf8sji/__MACOSX/YAMLfiles/repos/nacos-k8s/deploy/nacos/._nacos-pvc-nfs.yaml,Medium,Cluster internal networking,8,10,20.0
/tmp/kubescape_1itf8sji/__MACOSX/YAMLfiles/repos/nacos-k8s/deploy/nacos/._nacos-pvc-nfs.yaml,High,Secret/etcd encryption enabled,1,4,75.0
/tmp/kubescape_1itf8sji/YAMLfiles/repos/nacos-k8s/deploy/nfs/deployment.yaml,High,Applications credentials in configuration files,5,16,68.75
/tmp/kubescape_1itf8sji/YAMLfiles/repos/nacos-k8s/deploy/nfs/deployment.yaml,Medium,Cluster internal networking,3,4,25.0
/tmp/kubescape_1itf8sji/YAMLfiles/repos/nacos-k8s/deploy/nfs/deployment.yaml,High,Secret/etcd encryption enabled,5,18,72.22
/tmp/kubescape_1itf8sji/__MACOSX/YAMLfiles/repos/nacos-k8s/deploy/nfs/._deployment.yaml,High,Applications credentials in configuration files,0,12,100.0
/tmp/kubescape_1itf8sji/__MACOSX/YAMLfiles/repos/nacos-k8s/deploy/nfs/._deployment.yaml,Medium,Cluster internal networking,2,3,33.33
/tmp/kubescape_1itf8sji/__MACOSX/YAMLfiles/repos/nacos-k8s/deploy/nfs/._deployment.yaml,High,Secret/etcd encryption enabled,2,6,66.67
/tmp/kubescape_1itf8sji/YAMLfiles/repos/nacos-k8s/deploy/nfs/rbac.yaml,High,Applications credentials in configuration files,7,12,41.67
/tmp/kubescape_1itf8sji/YAMLfiles/repos/nacos-k8s/deploy/nfs/rbac.yaml,Medium,Cluster internal networking,16,20,20.0
/tmp/kubescape_1itf8sji/YAMLfiles/repos/nacos-k8s/deploy/nfs/rbac.yaml,High,Secret/etcd encryption enabled,4,18,77.78
/tmp/kubescape_1itf8sji/__MACOSX/YAMLfiles/repos/nacos-k8s/deploy/nfs/._rbac.yaml,High,Applications credentials in configuration files,14,19,26.32
/tmp/kubescape_1itf8sji/__MACOSX/YAMLfiles/repos/nacos-k8s/deploy/nfs/._rbac.yaml,Medium,Cluster internal networking,3,11,72.73
/tmp/kubescape_1itf8sji/__MACOSX/YAMLfiles/repos/nacos-k8s/deploy/nfs/._rbac.yaml,High,Secret/etcd encryption enabled,2,6,66.67
/tmp/kubescape_1itf8sji/YAMLfiles/repos/nacos-k8s/deploy/ceph/pvc.yaml,High,Applications credentials in configuration files,7,8,12.5
/tmp/kubescape_1itf8sji/YAMLfiles/repos/nacos-k8s/deploy/ceph/pvc.yaml,Medium,Cluster internal networking,11,11,0.0
/tmp/kubescape_1itf8sji/YAMLfiles/repos/nacos-k8s/deploy/ceph/pvc.yaml,High,Secret/etcd encryption enabled,0,8,100.0
/tmp/kubescape_1itf8sji/__MACOSX/YAMLfiles/repos/nacos-k8s/deploy/ceph/._pvc.yaml,High,Applications credentials in configuration files,12,13,7.69
/tmp/kubescape_1itf8sji/__MACOSX/YAMLfiles/repos/nacos-k8s/deploy/ceph/._pvc.yaml,Medium,Cluster internal networking,9,12,25.0
/tmp/kubescape_1itf8sji/__MACOSX/YAMLfiles/repos/nacos-k8s/deploy/ceph/._pvc.yaml,High,Secret/etcd encryption enabled,2,9,77.78
/tmp/kubescape_1itf8sji/YAMLfiles/repos/nacos-k8s/helm/templates/ingress.yaml,High,Applications credentials in configuration files,13,15,13.33
/tmp/kubescape_1itf8sji/YAMLfiles/repos/nacos-k8s/helm/templates/ingress.yaml,Medium,Cluster internal networking,10,19,47.37
/tmp/kubescape_1itf8sji/YAMLfiles/repos/nacos-k8s/helm/templates/ingress.yaml,High,Secret/etcd encryption enabled,3,5,40.0
/tmp/kubescape_1itf8sji/__MACOSX/YAMLfiles/repos/nacos-k8s/helm/templates/._ingress.yaml,High,Applications credentials in configuration files,1,6,83.33
/tmp/kubescape_1itf8sji/__MACOSX/YAMLfiles/repos/nacos-k8s/helm/templates/._ingress.yaml,Medium,Cluster internal networking,7,7,0.0
/tmp/kubescape_1itf8sji/__MACOSX/YAMLfiles/repos/nacos-k8s/helm/templates/._ingress.yaml,High,Secret/etcd encryption enabled,3,13,76.92
/tmp/kubescape_1itf8sji/YAMLfiles/repos/nacos-k8s/helm/templates/configmap.yaml,High,Applications credentials in configuration files,2,3,33.33
/tmp/kubescape_1itf8sji/YAMLfiles/repos/nacos-k8s/helm/templates/configmap.yaml,Medium,Cluster internal networking,7,15,53.33
/tmp/kubescape_1itf8sji/YAMLfiles/repos/nacos-k8s/helm/templates/configmap.yaml,High,Secret/etcd encryption enabled,8,17,52.94
/tmp/kubescape_1itf8sji/__MACOSX/YAMLfiles/repos/nacos-k8s/helm/templates/._configmap.yaml,High,Applications credentials in configuration files,4,13,69.23
/tmp/kubescape_1itf8sji/__MACOSX/YAMLfiles/repos/nacos-k8s/helm/templates/._configmap.yaml,Medium,Cluster internal networking,2,3,33.33
/tmp/kubescape_1itf8sji/__MACOSX/YAMLfiles/repos/nacos-k8s/helm/templates/._configmap.yaml,High,Secret/etcd encryption enabled,11,14,21.43
/tmp/kubescape_1itf8sji/YAMLfiles/repos/nacos-k8s/helm/templates/statefulset.yaml,High,Applications credentials in configuration files,0,10,100.0
/tmp/kubescape_1itf8sji/YAMLfiles/repos/nacos-k8s/helm/templates/statefulset.yaml,Medium,Cluster internal networking,3,6,50.0
/tmp/kubescape_1itf8sji/YAMLfiles/repos/nacos-k8s/helm/templates/statefulset.yaml,High,Secret/etcd encryption enabled,2,12,83.33
/tmp/kubescape_1itf8sji/__MACOSX/YAMLfiles/repos/nacos-k8s/helm/templates/._statefulset.yaml,High,Applications credentials in configuration files,9,15,40.0
/tmp/kubescape_1itf8sji/__MACOSX/YAMLfiles/repos/nacos-k8s/helm/templates/._statefulset.yaml,Medium,Cluster internal networking,5,6,16.67
/tmp/kubescape_1itf8sji/__MACOSX/YAMLfiles/repos/nacos-k8s/helm/templates/._statefulset.yaml,High,Secret/etcd encryption enabled,5,12,58.33
/tmp/kubescape_1itf8sji/YAMLfiles/repos/grafana-operator/config/rbac/grafanaalertrulegroup_viewer_role.yaml,High,Applications credentials in configuration files,3,10,70.0
/tmp/kubescape_1itf8sji/YAMLfiles/repos/grafana-operator/config/rbac/grafanaalertrulegroup_viewer_role.yaml,Medium,Cluster internal networking,7,7,0.0
/tmp/kubescape_1itf8sji/YAMLfiles/repos/grafana-operator/config/rbac/grafanaalertrulegroup_viewer_role.yaml,High,Secret/etcd encryption enabled,7,7,0.0
/tmp/kubescape_1itf8sji/__MACOSX/YAMLfiles/repos/grafana-operator/config/rbac/._grafanaalertrulegroup_viewer_role.yaml,High,Applications credentials in configuration files,6,14,57.14
/tmp/kubescape_1itf8sji/__MACOSX/YAMLfiles/repos/grafana-operator/config/rbac/._grafanaalertrulegroup_viewer_role.yaml,Medium,Cluster internal networking,15,20,25.0
/tmp/kubescape_1itf8sji/__MACOSX/YAMLfiles/repos/grafana-operator/config/rbac/._grafanaalertrulegroup_viewer_role.yaml,High,Secret/etcd encryption enabled,6,20,70.0
/tmp/kubescape_1itf8sji/YAMLfiles/repos/grafana-operator/config/rbac/leader_election_role_binding.yaml,High,Applications credentials in configuration files,10,10,0.0
/tmp/kubescape_1itf8sji/YAMLfiles/repos/grafana-operator/config/rbac/leader_election_role_binding.yaml,Medium,Cluster internal networking,4,5,20.0
/tmp/kubescape_1itf8sji/YAMLfiles/repos/grafana-operator/config/rbac/leader_election_role_binding.yaml,High,Secret/etcd encryption enabled,16,17,5.88
/tmp/kubescape_1itf8sji/__MACOSX/YAMLfiles/repos/grafana-operator/config/rbac/._leader_election_role_binding.yaml,High,Applications credentials in configuration files,1,14,92.86
/tmp/kubescape_1itf8sji/__MACOSX/YAMLfiles/repos/grafana-operator/config/rbac/._leader_election_role_binding.yaml,Medium,Cluster internal networking,0,6,100.0
/tmp/kubescape_1itf8sji/__MACOSX/YAMLfiles/repos/grafana-operator/config/rbac/._leader_election_role_binding.yaml,High,Secret/etcd encryption enabled,16,20,20.0
/tmp/kubescape_1itf8sji/YAMLfiles/repos/grafana-operator/config/rbac/role.yaml,High,Applications credentials in configuration files,9,9,0.0
/tmp/kubescape_1itf8sji/YAMLfiles/repos/grafana-operator/config/rbac/role.yaml,Medium,Cluster internal networking,4,20,80.0
/tmp/kubescape_1itf8sji/YAMLfiles/repos/grafana-operator/config/rbac/role.yaml,High,Secret/etcd encryption enabled,5,8,37.5
/tmp/kubescape_1itf8sji/__MACOSX/YAMLfiles/repos/grafana-operator/config/rbac/._role.yaml,High,Applications credentials in configuration files,14,19,26.32
/tmp/kubescape_1itf8sji/__MACOSX/YAMLfiles/repos/grafana-operator/config/rbac/._role.yaml,Medium,Cluster internal networking,5,6,16.67
/tmp/kubescape_1itf8sji/__MACOSX/YAMLfiles/repos/grafana-operator/config/rbac/._role.yaml,High,Secret/etcd encryption enabled,9,9,0.0
/tmp/kubescape_1itf8sji/YAMLfiles/repos/grafana-operator/config/rbac/leader_election_role.yaml,High,Applications credentials in configuration files,2,18,88.89
/tmp/kubescape_1itf8sji/YAMLfiles/repos/grafana-operator/config/rbac/leader_election_role.yaml,Medium,Cluster internal networking,14,19,26.32
/tmp/kubescape_1itf8sji/YAMLfiles/repos/grafana-operator/config/rbac/leader_election_role.yaml,High,Secret/etcd encryption enabled,3,4,25.0
/tmp/kubescape_1itf8sji/__MACOSX/YAMLfiles/repos/grafana-operator/config/rbac/._leader_election_role.yaml,High,Applications credentials in configuration files,6,7,14.29
/tmp/kubescape_1itf8sji/__MACOSX/YAMLfiles/repos/grafana-operator/config/rbac/._leader_election_role.yaml,Medium,Cluster internal networking,1,17,94.12
/tmp/kubescape_1itf8sji/__MACOSX/YAMLfiles/repos/grafana-operator/config/rbac/._leader_election_role.yaml,High,Secret/etcd encryption enabled,14,20,30.0
/tmp/kubescape_1itf8sji/YAMLfiles/repos/grafana-operator/config/rbac/grafana_viewer_role.yaml,High,Applications credentials in configuration files,11,12,8.33
/tmp/kubescape_1itf8sji/YAMLfiles/repos/grafana-operator/config/rbac/grafana_viewer_role.yaml,Medium,Cluster internal networking,3,3,0.0
